event_id,strike,dip,rake,quality,fault_plane_uncertainty,aux_plane_uncertainty,num_p_pol,num_sp_ratios,polarity_misfit,prob_mech,sta_distribution_ratio,sp_misfit,mult_solution_flag,time,magnitude,origin_lat,origin_lon,origin_depth_km,horz_uncert_km,vert_uncert_km
1489,343.8,62.2,-149.9,C,18.0,21.2,24,22,0.0,96.0,35.4,-105.1,False,2015-04-04 02:37:42,1.0,45.955,-129.99,1.6,0.3,0.2
1490,334.7,55.1,168.0,A,13.4,30.3,26,24,0.0,85.0,51.3,-79.6,False,2015-03-20 23:05:05,1.0,45.974,-130.002,1.8,0.3,0.2
149,50.2,41.1,-151.3,A,16.8,14.1,36,34,0.0,100.0,53.0,-57.3,False,2015-02-03 17:59:49,1.0,45.940333,-130.012167,0.49,0.3,0.2
1491,178.8,71.6,-137.8,C,43.5,34.1,25,25,29.9,52.9,55.4,-56.9,False,2015-03-21 18:38:10,1.0,45.946,-129.988,1.1,0.3,0.2
1492,187.8,38.5,-100.8,A,15.1,10.2,26,21,0.0,100.0,57.7,-64.7,False,2015-02-27 07:10:15,1.0,45.927,-129.995,0.9,0.3,0.2
1493,334.8,88.1,127.7,A,12.8,10.6,25,23,0.0,99.0,56.2,-57.9,False,2015-03-17 08:39:20,1.0,45.94,-130.014,0.5,0.3,0.2
1494,337.7,80.6,-147.3,B,16.3,33.1,27,26,0.0,75.1,80.2,-26.0,False,2015-03-25 14:39:05,1.0,45.976,-130.006,1.3,0.3,0.2
1495,189.2,39.5,76.1,D,56.5,35.9,26,24,0.0,48.7,68.2,-45.9,False,2015-04-05 15:13:58,1.0,45.945,-130.014,0.4,0.3,0.2
1497,265.5,69.3,144.4,B,19.5,11.7,25,21,16.7,99.2,68.2,-39.5,False,2015-03-05 11:42:42,1.0,45.943,-130.012,0.2,0.3,0.2
1496,137.6,65.6,155.1,B,15.8,38.6,26,23,15.0,66.6,76.0,-36.3,False,2015-03-28 20:37:53,1.0,45.976,-130.026,1.4,0.3,0.2
1498,182.6,33.9,-74.1,B,22.6,20.0,26,22,18.5,97.4,61.9,-78.3,False,2015-03-06 23:49:25,1.0,45.969,-129.999,1.5,0.3,0.2
1499,131.0,40.2,-141.0,C,17.5,20.8,26,25,0.0,93.5,37.0,-112.6,False,2015-03-13 00:18:32,1.0,45.949,-129.985,1.6,0.3,0.2
1500,6.1,86.3,-166.3,C,39.3,32.7,26,18,11.4,56.0,55.1,-62.9,False,2015-04-02 15:09:22,1.0,45.944,-129.986,1.0,0.3,0.2
1502,181.4,61.9,-162.6,B,31.9,19.6,24,20,0.0,75.6,50.8,-66.5,False,2015-03-30 05:51:03,1.0,45.94,-130.019,0.8,0.3,0.2
1501,76.5,32.2,-165.5,A,23.2,18.0,24,23,5.0,97.4,73.9,-32.1,False,2015-03-28 14:49:19,1.0,45.924,-129.981,0.9,0.3,0.2
150,221.9,87.1,-139.3,A,12.5,10.2,37,37,0.0,100.0,74.5,-27.0,False,2015-03-15 03:48:19,1.0,45.946333,-129.991667,0.47,0.3,0.2
1503,26.0,19.8,-121.8,A,19.8,17.9,26,26,0.0,99.4,76.2,-22.7,False,2015-03-07 15:08:07,1.0,45.947,-129.996,0.2,0.3,0.2
1504,127.9,69.2,131.6,C,16.3,44.2,24,22,15.8,55.4,88.6,-8.0,False,2015-03-21 04:11:52,1.0,45.977,-130.026,0.7,0.3,0.2
1505,109.5,10.7,150.8,C,44.5,38.4,26,19,27.2,62.5,36.4,-112.4,False,2015-03-10 01:16:27,1.0,45.942,-129.987,1.2,0.3,0.2
1506,66.9,30.1,-128.8,B,13.9,10.1,26,22,10.8,100.0,41.8,-84.5,False,2015-03-04 04:00:00,1.0,45.941,-130.02,1.1,0.3,0.2
1508,175.2,55.4,-161.2,C,21.8,38.6,24,22,20.4,70.7,85.5,-15.4,False,2015-03-25 09:04:43,1.0,45.971,-129.996,2.8,0.3,0.2
1507,62.7,66.5,172.4,B,20.4,10.3,28,27,3.3,100.0,44.4,-84.4,False,2015-03-06 11:45:36,1.0,45.94,-129.98,1.5,0.3,0.2
1509,130.3,67.4,-129.1,C,16.1,17.5,26,26,25.3,100.0,72.2,-19.8,False,2015-03-07 09:35:11,1.0,45.952,-129.997,0.5,0.3,0.2
1510,70.7,35.9,106.1,B,6.9,48.4,26,21,12.1,62.0,90.9,-1.5,False,2015-02-23 10:27:42,1.0,45.976,-130.001,1.1,0.3,0.2
1511,30.4,31.6,-110.5,B,18.2,16.8,26,23,18.9,98.2,57.5,-59.2,False,2015-03-17 00:10:05,1.0,45.932,-130.015,1.0,0.3,0.2
1512,314.1,72.8,-164.2,A,20.5,23.1,26,22,0.0,84.0,59.4,-58.4,False,2015-04-06 14:53:12,1.0,45.926,-129.996,1.0,0.3,0.2
1513,305.3,86.8,-151.2,C,20.3,36.7,26,24,26.5,66.2,54.5,-67.7,False,2015-03-26 11:19:07,1.0,45.959,-130.035,1.0,0.3,0.2
1514,350.2,65.0,-142.6,D,45.0,51.9,25,20,50.1,44.7,77.0,-47.8,False,2015-04-11 21:42:33,1.0,45.973,-130.003,1.3,0.3,0.2
151,158.0,19.0,113.3,A,21.4,23.4,49,48,0.0,88.3,72.5,-15.2,False,2015-02-26 06:52:07,1.0,45.950333,-129.996167,0.45,0.3,0.2
1515,111.8,76.2,125.9,D,41.4,41.2,26,24,0.0,38.2,77.5,-41.0,False,2015-04-19 11:13:45,1.0,45.98,-130.001,1.5,0.3,0.2
1516,82.7,52.6,-153.3,B,15.9,18.0,26,20,4.9,100.0,45.7,-84.0,False,2015-04-02 02:00:22,1.0,45.947,-129.985,1.7,0.3,0.2
1517,122.6,40.1,-135.4,D,12.2,11.7,27,26,41.7,100.0,75.0,-30.9,False,2015-03-15 05:27:00,1.0,45.965,-129.998,1.2,0.3,0.2
1518,95.9,47.4,-132.3,C,13.8,12.0,25,25,25.2,100.0,55.5,-68.7,False,2015-03-09 11:39:46,1.0,45.954,-130.031,0.9,0.3,0.2
1519,192.1,33.0,-54.8,B,17.6,9.8,28,22,16.6,100.0,60.4,-56.7,False,2015-04-03 06:02:19,1.0,45.943,-130.016,0.7,0.3,0.2
1520,26.8,65.1,147.7,D,43.3,39.9,24,18,8.6,35.8,91.0,5.6,False,2015-03-06 17:36:42,1.0,45.975,-130.009,3.5,0.3,0.2
152,9.3,44.5,178.5,A,12.2,7.7,36,36,0.0,100.0,61.0,-49.1,False,2015-04-06 00:00:32,1.0,45.941167,-130.011667,0.46,0.3,0.2
1521,123.4,9.6,170.6,C,10.5,31.8,27,26,19.7,85.1,37.2,-113.9,False,2015-04-03 22:29:36,1.0,45.955,-129.99,1.6,0.3,0.2
1525,301.6,77.8,126.5,C,40.0,32.8,25,19,0.0,64.4,50.4,-65.8,False,2015-03-25 03:48:41,1.0,45.946,-129.983,1.6,0.3,0.2
1524,216.0,56.2,-152.7,D,41.5,41.2,25,17,0.0,46.4,76.5,-17.2,False,2015-03-07 16:10:29,1.0,45.945,-129.993,0.3,0.3,0.2
1523,84.2,68.4,-80.5,B,22.4,19.9,26,25,11.8,100.0,47.9,-79.2,False,2015-03-20 03:06:26,1.0,45.955,-129.992,1.4,0.3,0.2
1522,263.8,86.1,-138.4,A,9.5,9.2,27,24,0.0,100.0,50.8,-66.2,False,2015-03-24 17:16:31,1.0,45.941,-129.983,1.2,0.3,0.2
1526,233.7,34.4,158.7,B,10.5,9.2,25,24,9.2,100.0,43.6,-88.1,False,2015-03-16 05:04:34,1.0,45.939,-129.98,1.4,0.3,0.2
1527,174.1,72.1,164.6,B,20.1,37.3,26,24,17.0,67.6,66.7,-58.7,False,2015-04-21 04:08:23,1.0,45.972,-130.003,1.5,0.3,0.2
1528,123.6,33.7,-104.8,C,37.7,35.0,27,22,18.6,67.0,44.0,-79.9,False,2015-03-13 22:31:07,1.0,45.937,-129.979,1.3,0.3,0.2
1529,294.9,40.7,-88.8,B,21.5,24.5,26,23,0.0,94.6,40.3,-105.3,False,2015-03-07 05:13:47,1.0,45.952,-129.985,1.6,0.3,0.2
1530,142.7,27.2,-114.8,B,25.4,25.3,26,26,0.0,91.8,49.0,-64.0,False,2015-03-27 10:58:37,1.0,45.938,-130.019,1.2,0.3,0.2
1533,57.7,29.4,158.7,B,13.0,16.3,24,15,17.8,97.9,88.9,-9.7,False,2015-03-07 04:08:56,1.0,45.974,-130.002,1.1,0.3,0.2
1534,188.8,74.2,134.1,A,8.6,9.1,25,14,0.0,100.0,90.1,3.4,False,2015-03-08 04:20:47,1.0,45.974,-130.008,3.4,0.3,0.2
1531,309.3,50.0,140.2,D,33.3,31.2,25,23,39.3,74.1,47.6,-94.5,False,2015-03-11 00:40:18,1.0,45.934,-130.012,0.8,0.3,0.2
1532,310.1,53.4,129.6,D,52.2,28.7,26,21,30.3,43.4,93.3,16.0,False,2015-02-17 07:17:41,1.0,45.976,-130.008,0.5,0.3,0.2
1535,124.8,43.0,128.7,D,12.8,41.4,24,12,45.8,67.4,87.2,-31.8,False,2015-03-18 22:06:04,1.0,45.977,-130.003,1.2,0.3,0.2
1537,263.1,55.3,175.3,B,26.6,34.6,24,19,4.0,70.4,44.1,-92.4,False,2015-03-13 21:30:56,1.0,45.941,-130.023,1.0,0.3,0.2
1538,337.5,38.0,-93.4,D,48.7,46.4,25,20,25.3,60.9,51.0,-87.1,False,2015-03-12 15:51:12,1.0,45.971,-129.999,1.7,0.3,0.2
1536,194.3,30.4,-163.9,A,26.9,18.4,25,23,8.8,88.7,60.0,-71.3,False,2015-02-28 11:08:48,1.0,45.943,-130.015,0.4,0.3,0.2
1539,191.7,56.0,135.5,B,32.1,36.8,26,24,0.0,69.8,74.3,-36.9,False,2015-03-23 23:35:17,1.0,45.972,-130.004,2.6,0.3,0.2
1540,334.2,65.1,159.7,A,12.6,12.3,25,25,0.0,100.0,61.1,-63.6,False,2015-03-15 00:26:39,1.0,45.95,-130.02,0.2,0.3,0.2
154,223.5,83.9,-139.4,A,11.8,10.2,38,33,6.7,100.0,72.5,-28.7,False,2015-03-27 00:26:57,1.0,45.945167,-129.989833,0.49,0.3,0.2
1542,302.6,88.1,176.6,C,22.7,19.7,25,22,20.1,92.2,53.1,-58.5,True,2015-04-06 10:44:20,1.0,45.933,-130.006,0.7,0.3,0.2
1542,34.4,58.5,43.6,D,34.1,45.9,25,22,48.5,3.3,51.9,-60.9,True,2015-04-06 10:44:20,1.0,45.933,-130.006,0.7,0.3,0.2
1543,97.0,83.8,124.7,B,34.4,19.9,25,24,0.0,74.2,54.5,-97.9,False,2015-03-20 00:01:17,1.0,45.97,-129.997,1.6,0.3,0.2
1544,25.8,50.1,135.2,A,12.3,11.7,24,21,8.7,100.0,86.4,-11.4,False,2015-03-07 12:20:50,1.0,45.98,-130.007,1.3,0.3,0.2
1545,140.2,60.7,-120.0,A,11.9,13.0,24,21,0.0,100.0,86.5,-9.6,False,2015-03-13 03:56:37,1.0,45.966,-129.999,0.9,0.3,0.2
1541,178.6,78.8,167.7,A,24.2,15.3,31,30,0.0,89.7,54.1,-65.0,False,2015-03-10 14:28:31,1.0,45.942,-130.021,0.8,0.3,0.2
1546,162.6,85.8,142.1,D,23.2,34.2,25,14,41.3,69.2,92.7,-5.7,False,2015-03-05 09:14:59,1.0,45.972,-130.002,0.9,0.3,0.2
1548,306.5,12.9,127.0,C,19.0,44.5,25,20,25.5,61.0,38.5,-114.1,False,2015-03-26 13:00:35,1.0,45.973,-130.0,2.0,0.3,0.2
1547,307.3,48.5,-36.0,D,51.3,19.0,25,24,34.1,49.0,74.9,-20.7,False,2015-03-16 14:32:57,1.0,45.947,-129.994,0.4,0.3,0.2
1550,16.8,58.0,153.4,A,15.5,15.1,25,16,0.0,100.0,91.4,-5.8,False,2015-02-05 13:30:04,1.0,45.97,-130.01,0.4,0.3,0.2
1551,215.4,36.6,-119.6,D,24.1,22.6,19,19,30.3,89.1,52.0,-74.4,False,2015-03-02 15:58:23,1.0,45.931,-129.977,1.5,0.3,0.2
1549,177.7,37.9,-92.5,B,13.1,12.0,28,25,0.0,100.0,47.9,-86.2,False,2015-02-25 15:46:54,1.0,45.968,-129.999,1.8,0.3,0.2
1552,272.0,20.5,-174.1,C,30.3,37.5,19,18,7.1,67.0,35.4,-122.6,False,2015-03-09 18:33:44,1.0,45.952,-129.987,1.5,0.3,0.2
155,329.2,52.5,-142.5,C,21.5,23.8,40,36,28.0,93.8,50.4,-82.6,False,2015-02-24 20:37:33,1.0,45.932667,-129.977667,1.55,0.3,0.2
1554,105.8,84.8,121.9,B,19.5,27.0,19,16,18.5,87.8,46.4,-86.1,False,2015-03-13 12:04:19,1.0,45.937,-129.978,1.5,0.3,0.2
1553,143.1,6.9,72.9,D,59.6,68.3,21,20,33.7,32.3,42.4,-90.4,False,2015-03-15 17:43:11,1.0,45.938,-129.98,1.4,0.3,0.2
1556,314.3,66.9,-119.9,A,11.2,14.7,18,16,6.1,100.0,78.2,-16.4,False,2015-03-13 09:07:56,1.0,45.921,-129.974,0.8,0.3,0.2
1555,333.6,75.3,-131.2,B,17.6,14.6,19,16,16.9,100.0,65.2,-40.4,False,2015-03-28 14:35:59,1.0,45.927,-130.001,0.8,0.3,0.2
1559,247.4,81.3,-128.1,A,18.4,16.2,19,16,6.9,99.7,68.5,-29.7,False,2015-03-27 09:21:29,1.0,45.942,-129.989,0.5,0.3,0.2
1558,282.8,80.1,-111.0,A,17.5,26.0,19,18,0.0,90.8,65.7,-53.1,False,2015-04-05 00:44:18,1.0,45.946,-130.012,0.2,0.3,0.2
1557,169.8,39.8,-80.5,B,26.0,25.1,21,18,15.5,83.0,61.5,-49.9,False,2015-03-23 12:23:09,1.0,45.926,-130.001,0.9,0.3,0.2
1560,72.0,22.3,-135.8,B,27.2,35.6,19,15,0.0,61.5,48.3,-67.7,False,2015-03-06 15:10:11,1.0,45.939,-129.979,1.5,0.3,0.2
1561,76.7,68.9,-178.0,A,10.6,12.8,20,20,12.3,100.0,68.2,-46.2,False,2015-02-25 11:11:05,1.0,45.945,-130.013,0.3,0.3,0.2
156,18.9,38.9,-174.8,A,11.6,6.6,37,26,3.0,100.0,65.1,-47.7,False,2015-03-16 14:14:01,1.0,45.942833,-130.014333,0.52,0.3,0.2
1562,60.6,72.6,-123.6,D,40.7,39.7,19,17,3.1,42.8,74.4,-33.4,False,2015-02-21 06:11:45,1.0,45.97,-129.999,1.4,0.3,0.2
1563,217.6,35.3,-119.7,D,35.3,38.9,19,18,36.2,56.6,53.6,-68.2,False,2015-03-04 10:39:27,1.0,45.931,-129.977,1.5,0.3,0.2
1564,141.1,40.3,-145.6,D,43.0,32.2,20,19,0.0,45.4,86.8,2.9,False,2015-03-28 08:19:21,1.0,45.921,-129.99,0.5,0.3,0.2
1565,220.0,15.8,25.4,B,28.4,27.4,19,19,18.3,85.2,69.1,-40.0,False,2015-02-09 16:54:54,1.0,45.944,-130.01,0.2,0.3,0.2
1566,68.4,53.1,-149.0,A,18.9,16.5,18,12,12.8,100.0,74.2,-18.6,False,2015-03-28 03:09:12,1.0,45.945,-130.01,0.2,0.3,0.2
1567,293.3,62.2,-167.1,B,20.7,20.3,18,16,15.4,80.5,44.2,-68.4,False,2015-03-19 17:36:24,1.0,45.944,-129.988,1.5,0.3,0.2
1568,184.0,74.0,170.1,C,19.1,40.7,20,18,24.7,61.6,39.7,-106.9,False,2015-03-17 02:41:48,1.0,45.974,-130.0,2.0,0.3,0.2
1569,331.5,30.1,-116.7,C,15.8,17.0,20,17,0.0,97.3,35.8,-102.5,False,2015-03-23 01:13:55,1.0,45.952,-129.987,1.6,0.3,0.2
1570,144.4,45.6,-103.5,C,43.2,35.6,19,14,14.8,58.8,66.9,-35.8,False,2015-03-24 20:25:14,1.0,45.928,-130.0,0.8,0.3,0.2
1571,319.1,46.3,143.2,D,37.4,36.3,19,19,51.0,81.6,72.6,-19.2,False,2015-04-02 14:05:12,1.0,45.943,-129.989,0.5,0.3,0.2
1573,321.9,34.5,-113.1,A,11.2,9.7,18,10,0.0,100.0,78.2,-41.5,False,2015-03-31 16:29:28,1.0,45.972,-129.997,2.6,0.3,0.2
1572,26.0,43.0,-155.1,A,12.7,12.0,19,18,10.0,100.0,59.3,-52.7,False,2015-02-28 07:43:42,1.0,45.937,-130.017,0.8,0.3,0.2
1574,66.6,65.1,-145.4,A,14.8,11.1,19,19,0.0,100.0,72.9,-24.3,False,2015-04-02 09:13:52,1.0,45.944,-129.989,0.5,0.3,0.2
1576,197.5,75.9,-135.1,B,18.3,41.1,18,14,16.0,63.8,80.9,-16.4,False,2015-03-21 19:06:27,1.0,45.969,-129.993,2.6,0.3,0.2
157,13.9,39.9,-178.4,A,10.9,6.3,43,37,2.7,100.0,62.3,-55.2,False,2015-03-27 00:55:56,1.0,45.9425,-130.015,0.53,0.3,0.2
1575,124.0,35.1,-98.6,A,13.0,15.1,20,20,0.0,100.0,56.6,-62.8,False,2015-02-25 10:36:14,1.0,45.933,-129.979,0.9,0.3,0.2
1578,0.1,77.7,-174.2,A,15.6,15.4,18,18,8.5,100.0,76.6,-18.7,False,2015-04-04 09:35:57,1.0,45.945,-129.99,0.4,0.3,0.2
1577,95.4,8.0,-102.2,D,39.8,25.4,19,18,21.3,49.3,50.7,-60.2,False,2015-02-17 03:48:06,1.0,45.938,-130.019,1.0,0.3,0.2
1579,135.7,36.6,-79.3,B,36.2,29.8,21,20,0.0,64.8,42.2,-71.2,False,2015-03-04 08:26:27,1.0,45.937,-130.021,1.3,0.3,0.2
1580,302.6,21.2,104.7,D,44.8,49.6,20,18,46.4,38.8,42.8,-94.0,False,2015-03-04 04:13:33,1.0,45.946,-129.988,1.6,0.3,0.2
1581,350.6,82.4,179.9,C,29.3,23.0,20,19,0.0,77.6,36.7,-97.6,False,2015-04-06 11:38:17,1.0,45.952,-129.988,1.6,0.3,0.2
1582,170.0,39.4,-112.2,B,26.1,19.5,20,15,15.1,91.1,59.3,-80.7,False,2015-04-05 12:12:17,1.0,45.927,-130.002,0.9,0.3,0.2
1583,264.2,46.9,170.5,C,19.0,17.6,19,18,0.0,99.0,35.6,-98.8,False,2015-03-21 20:10:47,1.0,45.951,-129.987,1.6,0.3,0.2
158,217.3,42.4,-60.0,B,18.2,28.5,40,36,0.0,76.3,44.1,-84.9,False,2015-03-16 22:22:14,1.0,45.937333,-129.981167,1.46,0.3,0.2
1584,0.7,72.6,108.5,A,15.6,17.7,20,17,0.0,100.0,89.7,-7.8,False,2015-03-16 17:50:09,1.0,45.974,-130.003,1.1,0.3,0.2
1586,156.3,42.5,-145.9,C,27.7,40.4,19,17,7.5,62.6,35.6,-98.8,False,2015-03-29 13:24:45,1.0,45.951,-129.986,1.6,0.3,0.2
1585,103.0,33.0,-116.4,B,18.9,13.1,21,21,17.0,100.0,46.8,-81.7,False,2015-03-10 00:37:20,1.0,45.944,-130.022,1.1,0.3,0.2
1587,2.3,84.8,-166.5,B,27.7,26.2,19,14,0.0,75.8,57.1,-51.4,False,2015-03-25 20:56:09,1.0,45.943,-129.987,0.8,0.3,0.2
1588,316.5,63.1,-62.2,B,25.8,32.7,20,19,0.0,69.0,54.1,-59.7,False,2015-03-14 06:58:40,1.0,45.944,-129.982,1.5,0.3,0.2
1590,227.2,46.5,-77.2,B,15.9,10.9,19,15,15.4,100.0,58.5,-67.2,False,2015-03-01 01:08:36,1.0,45.926,-129.999,1.0,0.3,0.2
1589,84.7,9.1,172.6,A,13.2,14.5,19,18,0.0,96.7,60.2,-56.8,False,2015-03-17 13:09:11,1.0,45.962,-129.996,1.4,0.3,0.2
1592,54.7,65.0,140.8,A,21.2,13.1,18,16,6.6,100.0,55.7,-63.7,False,2015-03-10 11:36:48,1.0,45.928,-129.976,1.5,0.3,0.2
1591,98.5,63.4,-107.6,B,10.8,10.2,19,18,15.1,100.0,61.7,-58.9,False,2015-03-13 17:27:06,1.0,45.955,-129.995,1.1,0.3,0.2
1593,80.4,70.7,-132.3,A,24.6,14.4,19,18,12.8,97.0,52.1,-79.0,False,2015-04-11 16:12:29,1.0,45.965,-129.997,1.6,0.3,0.2
1595,200.2,43.7,-79.6,A,15.2,13.3,18,15,8.5,97.5,57.3,-61.7,False,2015-03-02 03:02:09,1.0,45.925,-129.995,1.0,0.3,0.2
1594,60.1,11.8,146.9,C,21.7,23.5,19,18,20.3,90.8,66.9,-48.4,False,2015-03-03 04:06:48,1.0,45.968,-129.999,1.4,0.3,0.2
159,354.8,53.7,-123.8,B,14.4,12.0,41,37,0.0,94.0,45.9,-78.0,False,2015-03-21 07:22:21,1.0,45.937167,-129.9815,1.5,0.3,0.2
1596,46.7,29.8,-123.9,C,37.2,34.8,19,18,2.1,60.2,49.1,-72.3,False,2015-03-11 15:11:20,1.0,45.944,-129.985,1.6,0.3,0.2
1597,23.1,10.8,-66.1,A,13.4,9.6,20,16,0.0,98.7,55.7,-87.6,False,2015-04-06 06:06:17,1.0,45.974,-130.004,1.7,0.3,0.2
1599,156.9,85.7,98.3,A,19.2,19.3,20,15,8.0,99.0,68.2,-43.0,False,2015-02-22 20:29:44,1.0,45.944,-130.013,0.4,0.3,0.2
1598,7.1,6.0,123.0,B,10.0,7.6,19,18,0.0,100.0,46.5,-99.7,False,2015-03-27 04:27:51,1.0,45.971,-129.999,1.8,0.3,0.2
1601,232.8,44.6,142.9,D,50.2,28.0,20,16,41.2,43.6,90.4,-4.9,False,2015-03-07 22:57:01,1.0,45.972,-130.001,1.0,0.3,0.2
1602,146.7,24.2,107.6,A,23.0,25.1,19,17,0.0,82.8,74.8,-19.7,False,2015-02-10 02:48:23,1.0,45.948,-129.994,0.3,0.3,0.2
1600,89.9,66.2,126.9,B,33.0,15.2,21,20,0.0,79.6,44.9,-100.9,False,2015-03-11 22:26:49,1.0,45.977,-130.001,2.3,0.3,0.2
160,222.3,82.3,-141.5,A,11.7,11.0,36,33,0.0,100.0,71.4,-20.7,False,2015-03-25 11:15:33,1.0,45.944167,-129.989833,0.52,0.3,0.2
1604,153.0,79.1,145.8,B,20.0,39.3,20,17,8.9,61.6,88.8,-2.7,False,2015-02-24 20:27:37,1.0,45.972,-130.011,1.0,0.3,0.2
1603,101.6,37.8,58.2,A,11.3,13.2,20,20,0.0,100.0,73.4,-19.4,False,2015-03-11 11:36:55,1.0,45.952,-129.995,0.7,0.3,0.2
1605,308.2,80.0,-146.9,D,22.7,38.3,18,18,35.0,59.6,54.4,-58.6,False,2015-03-11 21:34:34,1.0,45.959,-130.032,1.0,0.3,0.2
1606,47.9,35.1,149.1,B,16.7,16.6,18,17,17.8,96.0,70.6,-48.7,False,2015-02-13 13:32:45,1.0,45.97,-129.998,1.4,0.3,0.2
1607,324.4,63.5,148.3,A,11.4,13.8,19,18,6.5,100.0,75.7,-19.1,False,2015-02-22 19:17:31,1.0,45.945,-129.99,0.4,0.3,0.2
1610,13.9,21.3,179.4,D,46.3,49.4,18,9,0.0,39.4,45.2,-114.7,False,2015-03-02 18:53:17,1.0,45.938,-130.022,0.9,0.3,0.2
1608,285.3,60.9,-165.6,C,28.4,31.2,19,19,24.1,74.7,44.3,-65.3,False,2015-02-28 16:22:45,1.0,45.934,-130.019,1.2,0.3,0.2
1609,191.0,18.5,-72.8,A,15.0,12.5,21,19,0.0,100.0,76.8,-30.5,False,2015-04-09 01:12:22,1.0,45.945,-129.99,0.4,0.3,0.2
1611,20.2,55.7,156.9,B,16.3,22.2,20,17,15.1,92.0,70.0,-39.4,False,2015-03-02 08:45:13,1.0,45.928,-129.997,0.7,0.3,0.2
1612,258.3,43.3,112.0,B,9.0,6.7,20,18,0.0,100.0,48.0,-82.0,False,2015-03-20 09:49:01,1.0,45.946,-129.984,1.7,0.3,0.2
1613,326.5,8.2,-76.4,A,21.0,19.5,19,18,0.0,94.8,67.6,-30.0,False,2015-03-23 12:03:50,1.0,45.954,-129.997,0.7,0.3,0.2
161,222.4,79.0,-139.4,A,11.7,10.7,36,30,0.0,100.0,72.1,-23.0,False,2015-04-03 18:28:00,1.0,45.943667,-129.989667,0.48,0.3,0.2
1614,65.8,70.0,-177.4,C,19.8,24.4,20,20,23.6,88.6,65.7,-55.0,False,2015-03-18 18:41:25,1.0,45.945,-130.015,0.5,0.3,0.2
1617,83.5,34.6,-158.7,B,29.0,22.5,18,14,8.4,81.4,65.9,-39.1,False,2015-03-02 22:56:24,1.0,45.925,-129.982,1.0,0.3,0.2
1616,19.5,67.7,126.3,C,17.0,19.0,19,18,20.8,99.0,89.8,-4.8,False,2015-02-07 19:38:01,1.0,45.963,-129.998,0.3,0.3,0.2
1615,226.1,83.4,-152.4,D,38.1,25.3,20,20,31.2,60.4,43.9,-63.9,False,2015-03-11 17:25:39,1.0,45.959,-130.037,1.5,0.3,0.2
1618,318.2,82.6,156.8,C,39.7,34.5,18,16,4.7,56.6,49.8,-63.0,False,2015-03-13 19:26:40,1.0,45.933,-130.016,1.0,0.3,0.2
1620,53.8,22.4,-86.1,B,16.8,14.5,18,16,0.0,100.0,44.4,-67.3,False,2015-03-12 18:26:15,1.0,45.936,-130.021,1.2,0.3,0.2
1619,359.1,89.1,160.7,B,17.8,30.9,26,25,0.0,78.8,69.5,-46.0,False,2015-03-08 20:18:52,1.0,45.917,-129.991,1.2,0.3,0.2
1622,157.5,40.3,76.7,A,20.5,20.3,19,18,14.0,92.5,72.2,-48.0,False,2015-03-31 23:52:30,1.0,45.976,-130.006,1.5,0.3,0.2
1621,267.6,48.8,-136.0,D,51.7,46.5,19,19,13.4,26.6,51.3,-93.1,False,2015-04-16 14:55:07,1.0,45.967,-129.999,1.7,0.3,0.2
1623,190.6,75.2,-177.9,A,11.8,13.8,20,20,0.0,100.0,75.6,-23.7,False,2015-04-10 02:48:45,1.0,45.948,-129.995,0.2,0.3,0.2
1624,197.9,25.5,-77.8,B,20.8,24.0,20,18,16.4,93.6,68.2,-51.4,False,2015-02-28 08:57:41,1.0,45.967,-129.997,1.4,0.3,0.2
1625,199.2,33.1,-5.1,B,30.9,20.9,20,20,12.6,79.1,68.1,-36.4,False,2015-02-23 08:12:02,1.0,45.947,-130.014,0.2,0.3,0.2
1627,215.2,45.0,-47.0,C,11.1,17.6,19,18,22.1,100.0,64.5,-49.2,False,2015-02-17 19:10:15,1.0,45.925,-129.983,1.0,0.3,0.2
1626,241.2,43.5,-90.6,B,19.5,15.0,18,18,13.9,98.2,46.7,-66.8,False,2015-03-21 12:46:37,1.0,45.934,-130.02,1.1,0.3,0.2
162,324.5,58.1,-138.4,C,22.7,26.8,46,42,27.1,87.7,52.9,-77.0,False,2015-02-28 05:33:21,1.0,45.932667,-129.977333,1.54,0.3,0.2
1628,135.1,33.0,58.2,C,12.1,12.1,20,17,23.6,100.0,64.2,-63.9,False,2015-02-24 01:40:35,1.0,45.975,-130.0,1.6,0.3,0.2
1629,345.2,72.1,127.9,D,11.7,13.1,20,20,30.1,98.4,74.0,-8.7,False,2015-03-02 01:34:41,1.0,45.951,-129.996,0.4,0.3,0.2
1630,345.7,49.1,121.2,C,13.1,13.0,21,19,28.0,100.0,85.6,-17.1,False,2015-04-14 17:58:43,1.0,45.979,-130.024,1.1,0.3,0.2
1632,68.5,46.1,-137.8,B,13.2,12.0,20,20,0.0,100.0,46.8,-73.0,False,2015-03-13 04:52:53,1.0,45.944,-130.023,1.1,0.3,0.2
1631,355.8,15.1,115.3,B,29.8,23.4,20,20,11.6,81.0,69.5,-39.6,False,2015-03-16 20:27:58,1.0,45.946,-130.011,0.1,0.3,0.2
1633,212.2,73.5,-24.2,B,35.1,29.5,24,20,5.4,67.9,71.6,-30.4,False,2015-03-10 00:25:01,1.0,45.924,-129.992,0.8,0.3,0.2
