0	2.02802
0.05	2.1653
0.1	2.32122
0.15	2.51451
0.2	2.71356
0.25	2.89556
0.3	3.07441
0.35	3.24363
0.4	3.41077
0.45	3.58424
0.5	3.7593
0.55	3.91568
0.6	4.06673
0.65	4.17781
0.7	4.27595
0.75	4.38615
0.8	4.50074
0.85	4.64245
0.9	4.79517
0.95	4.94129
1	5.08443
1.05	5.18737
1.1	5.27021
1.15	5.3388
1.2	5.39951
1.25	5.44469
1.3	5.48042
1.35	5.50053
1.4	5.51021
1.45	5.50876
1.5	5.4992
1.55	5.49811
1.6	5.50381
1.65	5.5105
1.7	5.51806
1.75	5.53423
1.8	5.55864
1.85	5.54119
1.9	5.47997
1.95	5.41757
2	5.3538
2.05	5.3
2.1	5.25865
2.15	5.23714
2.2	5.24279
2.25	5.25746
2.3	5.28566
2.35	5.31593
2.4	5.34962
2.45	5.37986
2.5	5.40384
2.55	5.42648
2.6	5.44646
2.65	5.46813
2.7	5.49356
2.75	5.51701
2.8	5.53562
2.85	5.55194
2.9	5.562
2.95	5.57512
3	5.59768
3.05	5.61891
3.1	5.63546
3.15	5.65053
3.2	5.65969
3.25	5.67103
3.3	5.69249
3.35	5.71248
3.4	5.72443
3.45	5.73666
3.5	5.75077
3.55	5.76628
3.6	5.79311
3.65	5.81855
3.7	5.82983
3.75	5.84174
3.8	5.86229
3.85	5.8829
3.9	5.90505
3.95	5.92715
4	5.94764
40	8.2
