2022 9 6122929.5045N55.44129W59.76 1.08  0.30  0.20 1.00              1 
A09A OO  HHZ I U
A11A OO  HHZ I U
A13A OO  HHZ I U
                                                                    762 
202211 11158 8.7345N55.32130W 0.00 1.31  0.30  0.20 1.00            763 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A03A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I D
A09A OO  HHZ I U
A13A OO  HHZ I U
                                                                    763 
202211 1115828.2245N59.52130W 1.20 1.31  0.30  0.20 1.00            764 
AAS2 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A02A OO  HHZ I U
A03A OO  HHZ I U
A04A OO  HHZ I D
A05A OO  HHZ I D
A11A OO  HHZ I D
                                                                    764 
202211 11224 8.9646N 0.78130W 1.92 1.48  0.30  0.20 1.00            765 
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AID1 OO  HHZ I D
A01A OO  HHZ I D
A02A OO  HHZ I U
A03A OO  HHZ I U
A04A OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I U
A07A OO  HHZ I D
A09A OO  HHZ I D
A11A OO  HHZ I D
                                                                    765 
202211 11228 4.3646N 0.84130W 2.04 1.60  0.30  0.20 1.00            766 
ACC1 OO  HHZ I U
AEC2 OO  HHZ I D
AID1 OO  HHZ I D
A01A OO  HHZ I D
A02A OO  HHZ I U
A03A OO  HHZ I U
A04A OO  HHZ I D
A06A OO  HHZ I D
A07A OO  HHZ I D
                                                                    766 
202211 11438 1.9045N57.48129W57.12 0.51  0.30  0.20 1.00            767 
AAS1 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A04A OO  HHZ I D
A05A OO  HHZ I U
A08A OO  HHZ I D
                                                                    767 
202211 1144726.7945N57.24129W58.32 1.25  0.30  0.20 1.00            768 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A03A OO  HHZ I D
A05A OO  HHZ I D
A06A OO  HHZ I D
                                                                    768 
202211 1144749.1245N57.36129W58.32 0.68  0.30  0.20 1.00            769 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I D
                                                                    769 
202211 1144859.4745N57.54129W57.60 0.85  0.30  0.20 1.00            770 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A05A OO  HHZ I D
A06A OO  HHZ I D
A08A OO  HHZ I D
                                                                    770 
202211 115 955.2945N58.02129W58.44 1.66  0.30  0.20 1.00            771 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A06A OO  HHZ I U
A14A OO  HHZ I U
                                                                    771 
202211 11514 3.9245N57.90129W58.74 1.37  0.30  0.20 1.00            772 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A05A OO  HHZ I U
                                                                    772 
202211 1151622.7645N57.90129W58.98 1.31  0.30  0.20 1.00            773 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I D
                                                                    773 
202211 1151629.2245N57.84129W59.16 1.43  0.30  0.20 1.00            774 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I D
A06A OO  HHZ I U
                                                                    774 
202211 1151641.2145N57.78129W59.04 1.40  0.30  0.20 1.00            775 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A05A OO  HHZ I D
A10A OO  HHZ I D
                                                                    775 
202211 1151827.9845N58.26129W58.98 1.48  0.30  0.20 1.00            776 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I U
A06A OO  HHZ I D
A10A OO  HHZ I U
                                                                    776 
202211 1151858.0845N58.02129W58.98 1.43  0.30  0.20 1.00            777 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A04A OO  HHZ I U
A06A OO  HHZ I D
A13A OO  HHZ I U
                                                                    777 
202211 1151924.2545N58.08129W59.22 1.20  0.30  0.20 1.00            778 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A03A OO  HHZ I U
A06A OO  HHZ I U
A14A OO  HHZ I U
                                                                    778 
202211 1151930.7645N58.26129W59.16 1.40  0.30  0.20 1.00            779 
AAS2 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I U
A03A OO  HHZ I D
A06A OO  HHZ I D
A10A OO  HHZ I D
                                                                    779 
202211 11524 4.3945N58.08129W59.40 1.21  0.30  0.20 1.00            780 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A05A OO  HHZ I D
A06A OO  HHZ I D
                                                                    780 
202211 1152422.7045N58.26129W59.40 1.30  0.30  0.20 1.00            781 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A04A OO  HHZ I D
A14A OO  HHZ I D
                                                                    781 
202211 1152427.8945N57.84129W59.34 1.25  0.30  0.20 1.00            782 
AAS1 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I U
A03A OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I U
A10A OO  HHZ I D
                                                                    782 
202211 1152439.3845N57.48129W59.40 1.31  0.30  0.20 1.00            783 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I U
A04A OO  HHZ I D
A05A OO  HHZ I U
A14A OO  HHZ I U
                                                                    783 
202211 1152457.1245N55.44130W 0.06 1.31  0.30  0.20 1.00            784 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I D
A04A OO  HHZ I U
A06A OO  HHZ I U
                                                                    784 
202211 11525 8.3345N58.02129W59.40 1.25  0.30  0.20 1.00            785 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I D
A05A OO  HHZ I U
                                                                    785 
202211 1152544.9945N58.14129W59.52 1.10  0.30  0.20 1.00            786 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I D
A10A OO  HHZ I U
                                                                    786 
202211 1152557.5945N57.96129W59.70 1.20  0.30  0.20 1.00            787 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A05A OO  HHZ I U
A06A OO  HHZ I D
                                                                    787 
202211 11526 2.0345N55.56130W 0.00 1.08  0.30  0.20 1.00            788 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A04A OO  HHZ I U
A08A OO  HHZ I D
                                                                    788 
202211 11526 8.9445N58.26129W59.46 1.18  0.30  0.20 1.00            789 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I D
A14A OO  HHZ I D
                                                                    789 
202211 1152624.3545N58.08129W59.58 1.12  0.30  0.20 1.00            790 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC2 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I U
A04A OO  HHZ I D
A05A OO  HHZ I U
A07A OO  HHZ I U
A08A OO  HHZ I U
                                                                    790 
202211 1152629.6045N58.26129W59.46 1.25  0.30  0.20 1.00            791 
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I U
A02A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I D
                                                                    791 
202211 11527 3.4645N58.20129W59.46 1.01  0.30  0.20 1.00            792 
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
A03A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I D
A08A OO  HHZ I D
                                                                    792 
202211 1152746.0245N58.38129W59.40 1.31  0.30  0.20 1.00            793 
AAS1 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
A06A OO  HHZ I D
A14A OO  HHZ I D
                                                                    793 
202211 1153221.9745N58.38129W59.94 1.30  0.30  0.20 1.00            794 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I D
A06A OO  HHZ I D
                                                                    794 
202211 1153228.2045N58.32129W59.88 1.30  0.30  0.20 1.00            795 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A04A OO  HHZ I D
A10A OO  HHZ I D
                                                                    795 
202211 1153241.3845N58.38129W59.88 1.15  0.30  0.20 1.00            796 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A06A OO  HHZ I U
A07A OO  HHZ I D
A10A OO  HHZ I U
                                                                    796 
202211 1153259.7145N58.20129W59.88 1.25  0.30  0.20 1.00            797 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I D
                                                                    797 
202211 1153322.2745N58.38129W59.82 1.15  0.30  0.20 1.00            798 
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A01A OO  HHZ I U
A03A OO  HHZ I D
A06A OO  HHZ I D
A07A OO  HHZ I D
A10A OO  HHZ I U
                                                                    798 
202211 11534 6.0145N56.94130W 0.18 1.31  0.30  0.20 1.00            799 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A04A OO  HHZ I U
A14A OO  HHZ I U
                                                                    799 
202211 1153445.9145N58.38129W59.82 1.14  0.30  0.20 1.00            800 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I U
A04A OO  HHZ I U
A10A OO  HHZ I U
                                                                    800 
202211 1153522.6045N58.14129W59.94 1.25  0.30  0.20 1.00            801 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
                                                                    801 
202211 1153536.7445N58.50130W 0.00 1.31  0.30  0.20 1.00            802 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
A01A OO  HHZ I D
A04A OO  HHZ I D
A05A OO  HHZ I D
A06A OO  HHZ I D
A10A OO  HHZ I U
                                                                    802 
202211 11536 5.7845N58.50130W 0.00 1.10  0.30  0.20 1.00            803 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
A01A OO  HHZ I D
A06A OO  HHZ I D
A10A OO  HHZ I D
                                                                    803 
202211 1153638.1045N58.50129W59.82 1.20  0.30  0.20 1.00            804 
AAS1 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I D
A04A OO  HHZ I D
A06A OO  HHZ I U
                                                                    804 
202211 1153718.7045N58.38130W 0.18 1.15  0.30  0.20 1.00            805 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I D
A04A OO  HHZ I D
A06A OO  HHZ I U
A10A OO  HHZ I D
                                                                    805 
202211 1153725.3745N58.50129W59.94 1.17  0.30  0.20 1.00            806 
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A03A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I D
                                                                    806 
202211 1153736.8045N58.50130W 0.06 1.08  0.30  0.20 1.00            807 
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I D
A02A OO  HHZ I U
A06A OO  HHZ I D
A10A OO  HHZ I D
                                                                    807 
202211 1153828.4445N58.44130W 0.18 0.59  0.30  0.20 1.00            808 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A02A OO  HHZ I D
A04A OO  HHZ I U
A06A OO  HHZ I D
A10A OO  HHZ I U
                                                                    808 
202211 1154848.9145N58.92130W 1.02 1.31  0.30  0.20 1.00            809 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A04A OO  HHZ I D
A07A OO  HHZ I U
                                                                    809 
202211 1154928.3745N58.80130W 1.08 1.31  0.30  0.20 1.00            810 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I U
A04A OO  HHZ I U
A09A OO  HHZ I D
                                                                    810 
202211 1154934.2045N59.10130W 1.08 1.31  0.30  0.20 1.00            811 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A04A OO  HHZ I D
A09A OO  HHZ I U
A14A OO  HHZ I D
                                                                    811 
202211 11550 0.7245N58.02130W 1.86 0.51  0.30  0.20 1.00            812 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A01A OO  HHZ I D
A04A OO  HHZ I U
A06A OO  HHZ I D
                                                                    812 
202211 1155048.7045N59.16130W 0.78 1.20  0.30  0.20 1.00            813 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A01A OO  HHZ I D
A03A OO  HHZ I U
                                                                    813 
202211 11551 7.0245N58.80130W 0.90 1.25  0.30  0.20 1.00            814 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I U
A04A OO  HHZ I D
A05A OO  HHZ I U
A11A OO  HHZ I U
                                                                    814 
202211 1155210.1545N58.74130W 0.54 1.25  0.30  0.20 1.00            815 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
A08A OO  HHZ I U
                                                                    815 
202211 1155240.2945N58.92130W 1.14 1.37  0.30  0.20 1.00            816 
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
                                                                    816 
202211 11554 9.5445N59.16130W 1.20 1.31  0.30  0.20 1.00            817 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I U
A05A OO  HHZ I D
A09A OO  HHZ I D
                                                                    817 
202211 1155513.9545N59.04130W 1.26 1.31  0.30  0.20 1.00            818 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I D
A05A OO  HHZ I U
A09A OO  HHZ I U
                                                                    818 
202211 1155527.7545N59.16130W 0.90 1.25  0.30  0.20 1.00            819 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I U
A03A OO  HHZ I D
A05A OO  HHZ I D
A13A OO  HHZ I U
                                                                    819 
202211 1155534.0345N59.04130W 1.26 1.31  0.30  0.20 1.00            820 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I D
                                                                    820 
202211 116 345.5745N58.98130W 1.32 1.30  0.30  0.20 1.00            821 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I U
A02A OO  HHZ I D
A03A OO  HHZ I D
A05A OO  HHZ I U
                                                                    821 
202211 116 412.7545N58.98130W 1.50 0.81  0.30  0.20 1.00            822 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A05A OO  HHZ I U
A09A OO  HHZ I D
                                                                    822 
202211 116 457.9945N59.10130W 1.62 0.74  0.30  0.20 1.00            823 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I U
A01A OO  HHZ I D
A04A OO  HHZ I U
                                                                    823 
202211 116 626.2245N59.10130W 1.74 0.75  0.30  0.20 1.00            824 
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A05A OO  HHZ I D
A06A OO  HHZ I D
A11A OO  HHZ I U
                                                                    824 
202211 116 645.4445N59.16130W 1.56 0.78  0.30  0.20 1.00            825 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I U
                                                                    825 
202211 116 7 5.7545N59.40130W 1.68 0.79  0.30  0.20 1.00            826 
AAS1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A04A OO  HHZ I U
A08A OO  HHZ I U
A09A OO  HHZ I D
                                                                    826 
202211 116 723.1745N59.16130W 1.68 0.81  0.30  0.20 1.00            827 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I D
A04A OO  HHZ I U
A05A OO  HHZ I U
                                                                    827 
202211 116 9 1.2145N59.16130W 1.92 0.84  0.30  0.20 1.00            828 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AID1 OO  HHZ I U
A02A OO  HHZ I D
A05A OO  HHZ I U
A09A OO  HHZ I D
                                                                    828 
202211 1161717.9945N59.28130W 2.22 0.85  0.30  0.20 1.00            829 
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I U
A04A OO  HHZ I U
A05A OO  HHZ I U
A09A OO  HHZ I U
A11A OO  HHZ I D
                                                                    829 
202211 1162033.5545N59.40130W 2.40 0.91  0.30  0.20 1.00            830 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
A01A OO  HHZ I U
A03A OO  HHZ I U
A11A OO  HHZ I D
                                                                    830 
202211 1162040.4545N59.28130W 2.46 0.91  0.30  0.20 1.00            831 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I D
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I D
AID1 OO  HHZ I D
A01A OO  HHZ I U
A03A OO  HHZ I D
A07A OO  HHZ I U
A11A OO  HHZ I U
                                                                    831 
202211 11623 9.2545N59.34130W 2.40 1.02  0.30  0.20 1.00            832 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I D
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I U
A09A OO  HHZ I D
A11A OO  HHZ I D
                                                                    832 
202211 1162916.0645N59.34130W 2.64 1.02  0.30  0.20 1.00            833 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I D
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
AID1 OO  HHZ I U
A01A OO  HHZ I D
A03A OO  HHZ I U
                                                                    833 
202211 1165128.5445N59.64130W 3.12 1.02  0.30  0.20 1.00            834 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I U
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A02A OO  HHZ I D
A06A OO  HHZ I D
A11A OO  HHZ I U
                                                                    834 
202211 1165221.6146N 0.72130W 2.16 0.59  0.30  0.20 1.00            835 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I D
AEC2 OO  HHZ I D
AEC3 OO  HHZ I U
AID1 OO  HHZ I D
A01A OO  HHZ I D
A12A OO  HHZ I D
                                                                    835 
202211 117 1 4.9845N56.64130W 1.68 1.43  0.30  0.20 1.00            836 
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
A03A OO  HHZ I D
A04A OO  HHZ I D
A07A OO  HHZ I U
A09A OO  HHZ I U
A11A OO  HHZ I D
                                                                    836 
202211 11950 7.3545N58.08129W59.64 1.63  0.30  0.20 1.00            837 
AAS1 OO  HHZ I D
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC2 OO  HHZ I U
AID1 OO  HHZ I D
A03A OO  HHZ I U
A05A OO  HHZ I D
A06A OO  HHZ I U
A07A OO  HHZ I U
A10A OO  HHZ I U
                                                                    837 
202211 2 41211.4545N55.44129W59.40 1.60  0.30  0.20 1.00            838 
AAS1 OO  HHZ I U
AAS2 OO  HHZ I U
ACC1 OO  HHZ I U
AEC1 OO  HHZ I U
AEC2 OO  HHZ I U
AEC3 OO  HHZ I D
