0	2.18538
0.05	2.35139
0.1	2.53744
0.15	2.71436
0.2	2.88986
0.25	3.02861
0.3	3.16059
0.35	3.30698
0.4	3.45649
0.45	3.62495
0.5	3.79816
0.55	3.97839
0.6	4.16064
0.65	4.34809
0.7	4.53722
0.75	4.72381
0.8	4.90947
0.85	5.06811
0.9	5.21578
0.95	5.31263
1	5.38654
1.05	5.43553
1.1	5.47206
1.15	5.51882
1.2	5.57121
1.25	5.62104
1.3	5.66933
1.35	5.69745
1.4	5.71213
1.45	5.71482
1.5	5.70874
1.55	5.70005
1.6	5.68927
1.65	5.68182
1.7	5.6773
1.75	5.7047
1.8	5.76265
1.85	5.79182
1.9	5.79088
1.95	5.77747
2	5.7498
2.05	5.72745
2.1	5.71176
2.15	5.70549
2.2	5.71211
2.25	5.72986
2.3	5.76431
2.35	5.8176
2.4	5.90194
2.45	5.97023
2.5	6.00944
2.55	6.03478
2.6	6.03236
2.65	6.0275
2.7	6.01723
2.75	6.00023
2.8	5.96671
2.85	5.93346
2.9	5.90098
2.95	5.87074
3	5.84746
3.05	5.82609
3.1	5.81141
3.15	5.7979
3.2	5.78902
3.25	5.78158
3.3	5.78082
3.35	5.7825
3.4	5.79746
3.45	5.81313
3.5	5.83343
3.55	5.85166
3.6	5.85329
3.65	5.85507
3.7	5.85837
3.75	5.86227
3.8	5.87445
3.85	5.88668
3.9	5.90001
3.95	5.91329
4	5.92496
40	8.2
